event_id,timestamp,user_id,role,department,file_id,file_type,file_sensitivity,action,device_id,country,city,app,is_external_share,share_scope,permission_change,bytes,label,intent,scenario_id,hour,weekday,is_weekend,new_device,new_city,off_hours,bytes_zscore,is_external_event,events_10m,views_10m,downloads_10m,edits_10m,deletes_10m,renames_10m,bytes_10m,files_touched_10m,shares_30m,external_shares_30m,permission_changes_30m
evt_00011548,2026-06-09 09:31:54,user_013,office_staff,operations,file_00088,xlsx,high,view,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,2759,0,normal,,9,1,0,0,0,0,-0.3878026522924427,0,1,1,0,0,0,0,2759,1,1,0,0
evt_00011566,2026-06-09 09:31:57,user_013,office_staff,operations,file_00469,pptx,high,download,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,1112926,0,normal,,9,1,0,0,0,0,1.3615011689308125,0,2,1,1,0,0,0,1115685,2,1,0,0
evt_00011575,2026-06-09 09:38:33,user_013,office_staff,operations,file_00070,txt,high,edit,office_staff_device_13_1,NZ,Auckland,web,0,none,0,37070,0,normal,,9,1,0,0,0,0,-0.3337383868170763,0,3,1,1,1,0,0,1152755,3,0,0,0
evt_00011559,2026-06-09 09:45:12,user_013,office_staff,operations,file_00103,xlsx,low,edit,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,13476,0,normal,,9,1,0,0,0,0,-0.37091574333906036,0,2,0,0,2,0,0,50546,2,0,0,0
evt_00011577,2026-06-09 09:49:31,user_013,office_staff,operations,file_00445,pdf,high,download,office_staff_device_13_0,NZ,Auckland,web,0,none,0,265518,0,normal,,9,1,0,0,0,0,0.02622994168738315,0,2,0,1,1,0,0,278994,2,0,0,0
evt_00011539,2026-06-09 10:01:35,user_013,office_staff,operations,file_00368,txt,low,view,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,720,0,normal,,10,1,0,0,0,0,-0.3910155297167169,0,1,1,0,0,0,0,720,1,0,0,0
evt_00011569,2026-06-09 10:12:06,user_013,office_staff,operations,file_00094,xlsx,low,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,4905,0,normal,,10,1,0,0,0,0,-0.3844211736497294,0,1,1,0,0,0,0,4905,1,0,0,0
evt_00011570,2026-06-09 10:22:05,user_013,office_staff,operations,file_00064,pptx,low,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,6663,0,normal,,10,1,0,0,0,0,-0.38165107138789806,0,2,2,0,0,0,0,11568,2,0,0,0
evt_00011556,2026-06-09 10:27:25,user_013,office_staff,operations,file_00224,xlsx,high,view,office_staff_device_13_0,NZ,Auckland,web,0,none,0,2078,0,normal,,10,1,0,0,0,0,-0.3888757123836299,0,2,2,0,0,0,0,8741,2,0,0,0
evt_00011571,2026-06-09 10:27:38,user_013,office_staff,operations,file_00081,pdf,medium,share,office_staff_device_13_0,NZ,Auckland,web,0,internal,0,370,0,normal,,10,1,0,0,0,0,-0.3915670290293682,0,3,2,0,0,0,0,9111,3,1,0,0
evt_00011545,2026-06-09 10:37:00,user_013,office_staff,operations,file_00078,pptx,low,edit,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,3178,0,normal,,10,1,0,0,0,0,-0.387142428829583,0,3,1,0,1,0,0,5626,3,1,0,0
evt_00011562,2026-06-09 10:48:11,user_013,office_staff,operations,file_00045,xlsx,low,download,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,2007414,0,normal,,10,1,0,0,0,0,2.770956932287449,0,1,0,1,0,0,0,2007414,1,1,0,0
evt_00011537,2026-06-09 10:51:22,user_013,office_staff,operations,file_00096,docx,low,download,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,2740491,0,normal,,10,1,0,0,0,0,3.9260753940602098,0,2,0,2,0,0,0,4747905,2,1,0,0
evt_00011547,2026-06-09 11:02:53,user_013,office_staff,operations,file_00016,pptx,low,rename,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,339,0,normal,,11,1,0,0,0,0,-0.39161587611134585,0,1,0,0,0,0,1,339,1,0,0,0
evt_00011555,2026-06-09 11:12:29,user_013,office_staff,operations,file_00076,csv,medium,view,office_staff_device_13_0,NZ,Christchurch,mobile,0,none,0,8052,0,normal,,11,1,0,0,0,0,-0.3794624069728334,0,2,1,0,0,0,1,8391,2,0,0,0
evt_00011531,2026-06-09 11:34:28,user_013,office_staff,operations,file_00107,xlsx,low,download,office_staff_device_13_1,NZ,Auckland,web,0,none,0,1440813,0,normal,,11,1,0,0,0,0,1.8781567550087896,0,1,0,1,0,0,0,1440813,1,0,0,0
evt_00011576,2026-06-09 11:48:45,user_013,office_staff,operations,file_00106,xlsx,low,view,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,7250,0,normal,,11,1,0,0,0,0,-0.38072612825496577,0,1,1,0,0,0,0,7250,1,0,0,0
evt_00011535,2026-06-09 11:55:33,user_013,office_staff,operations,file_00102,pptx,low,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,23203,0,normal,,11,1,0,0,0,0,-0.35558878958432016,0,2,1,0,1,0,0,30453,2,0,0,0
evt_00011546,2026-06-09 12:00:06,user_013,office_staff,operations,file_00113,pptx,low,download,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,1531461,0,normal,,12,1,0,0,0,0,2.020991925560829,0,2,0,1,1,0,0,1554664,2,0,0,0
evt_00011543,2026-06-09 12:10:48,user_013,office_staff,operations,file_00069,docx,high,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,4407,0,normal,,12,1,0,0,0,0,-0.38520587838601605,0,1,1,0,0,0,0,4407,1,0,0,0
evt_00011565,2026-06-09 12:15:18,user_013,office_staff,operations,file_00097,pptx,medium,edit,office_staff_device_13_0,NZ,Auckland,web,0,none,0,22577,0,normal,,12,1,0,0,0,0,-0.35657518549780504,0,2,1,0,1,0,0,26984,2,0,0,0
evt_00011549,2026-06-09 12:45:44,user_013,office_staff,operations,file_00052,txt,low,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,3067,0,normal,,12,1,0,0,0,0,-0.3873173328973096,0,1,1,0,0,0,0,3067,1,0,0,0
evt_00011552,2026-06-09 12:46:44,user_013,office_staff,operations,file_00088,xlsx,high,permission_change,office_staff_device_13_0,NZ,Christchurch,web,0,none,1,498,0,normal,,12,1,0,0,0,0,-0.39136533785217,0,2,1,0,0,0,0,3565,2,0,0,1
evt_00011526,2026-06-09 13:06:56,user_013,office_staff,operations,file_00020,docx,medium,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,5428,0,normal,,13,1,0,0,0,0,-0.3835970761053962,0,1,1,0,0,0,0,5428,1,0,0,1
evt_00011553,2026-06-09 13:13:39,user_013,office_staff,operations,file_00111,docx,high,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,7608,0,normal,,13,1,0,0,0,0,-0.3801620232437396,0,2,2,0,0,0,0,13036,2,0,0,1
evt_00011541,2026-06-09 13:13:44,user_013,office_staff,operations,file_00090,docx,medium,edit,office_staff_device_13_0,NZ,Auckland,web,0,none,0,18557,0,normal,,13,1,0,0,0,0,-0.36290954903168554,0,3,2,0,1,0,0,31593,3,0,0,1
evt_00011529,2026-06-09 13:29:16,user_013,office_staff,operations,file_00027,docx,high,download,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,2112277,0,normal,,13,1,0,0,0,0,2.9361908534947396,0,1,0,1,0,0,0,2112277,1,0,0,0
evt_00011530,2026-06-09 13:39:54,user_013,office_staff,operations,file_00086,docx,medium,download,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,1933549,0,normal,,13,1,0,0,0,0,2.6545669416332,0,1,0,1,0,0,0,1933549,1,0,0,0
evt_00011563,2026-06-09 14:16:04,user_013,office_staff,operations,file_00029,xlsx,medium,view,office_staff_device_13_0,NZ,Auckland,web,0,none,0,1052,0,normal,,14,1,0,0,0,0,-0.3904923932258591,0,1,1,0,0,0,0,1052,1,0,0,0
evt_00011534,2026-06-09 14:23:43,user_013,office_staff,operations,file_00053,csv,medium,view,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,2589,0,normal,,14,1,0,0,0,0,-0.388070523387159,0,2,2,0,0,0,0,3641,2,0,0,0
evt_00011574,2026-06-09 14:58:20,user_013,office_staff,operations,file_00072,csv,high,view,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,2131,0,normal,,14,1,0,0,0,0,-0.38879219963057127,0,1,1,0,0,0,0,2131,1,0,0,0
evt_00011528,2026-06-09 15:21:08,user_013,office_staff,operations,file_00195,docx,medium,download,office_staff_device_13_1,NZ,Auckland,web,0,none,0,2773191,0,normal,,15,1,0,0,0,0,3.9776011869850585,0,1,0,1,0,0,0,2773191,1,0,0,0
evt_00011573,2026-06-09 15:54:02,user_013,office_staff,operations,file_00069,docx,high,view,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,9362,0,normal,,15,1,0,0,0,0,-0.3773982238311957,0,1,1,0,0,0,0,9362,1,0,0,0
evt_00011525,2026-06-09 15:57:18,user_013,office_staff,operations,file_00119,docx,medium,view,office_staff_device_13_1,NZ,Auckland,desktop,0,none,0,7616,0,normal,,15,1,0,0,0,0,-0.3801494175451647,0,2,2,0,0,0,0,16978,2,0,0,0
evt_00011527,2026-06-09 16:05:22,user_013,office_staff,operations,file_00107,xlsx,low,edit,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,32409,0,normal,,16,1,0,0,0,0,-0.3410827819492695,0,2,1,0,1,0,0,40025,2,0,0,0
evt_00011557,2026-06-09 16:06:15,user_013,office_staff,operations,file_00120,docx,low,view,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,4429,0,normal,,16,1,0,0,0,0,-0.3851712127149351,0,3,2,0,1,0,0,44454,3,0,0,0
evt_00011542,2026-06-09 16:10:59,user_013,office_staff,operations,file_00077,docx,high,edit,office_staff_device_13_1,NZ,Auckland,web,0,none,0,29996,0,normal,,16,1,0,0,0,0,-0.3448849757819197,0,3,1,0,2,0,0,66834,3,0,0,0
evt_00011544,2026-06-09 16:11:54,user_013,office_staff,operations,file_00027,docx,high,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,4590,0,normal,,16,1,0,0,0,0,-0.38491752303111554,0,4,2,0,2,0,0,71424,4,0,0,0
evt_00011536,2026-06-09 16:16:30,user_013,office_staff,operations,file_00071,pdf,high,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,20021,0,normal,,16,1,0,0,0,0,-0.3606027061924813,0,3,1,0,2,0,0,54607,3,0,0,0
evt_00011561,2026-06-09 16:18:49,user_013,office_staff,operations,file_00202,pdf,high,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,42932,0,normal,,16,1,0,0,0,0,-0.32450156118632817,0,4,1,0,3,0,0,97539,4,0,0,0
evt_00011540,2026-06-09 16:25:45,user_013,office_staff,operations,file_00226,pdf,medium,edit,office_staff_device_13_0,NZ,Auckland,web,0,none,0,15427,0,normal,,16,1,0,0,0,0,-0.3678415285991099,0,3,0,0,3,0,0,78380,3,0,0,0
evt_00011564,2026-06-09 16:41:31,user_013,office_staff,operations,file_00025,docx,low,download,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,1746335,0,normal,,16,1,0,0,0,0,2.3595715350083495,0,1,0,1,0,0,0,1746335,1,0,0,0
evt_00011572,2026-06-09 16:49:23,user_013,office_staff,operations,file_00085,docx,high,download,office_staff_device_13_1,NZ,Auckland,mobile,0,none,0,2834782,0,normal,,16,1,0,0,0,0,4.074650884600787,0,2,0,2,0,0,0,4581117,2,0,0,0
evt_00011538,2026-06-09 18:14:46,user_013,office_staff,operations,file_00028,pdf,low,edit,office_staff_device_13_0,NZ,Auckland,web,0,none,0,37913,0,normal,,18,1,0,0,0,1,-0.3324100613297476,0,1,0,0,1,0,0,37913,1,0,0,0
evt_00011558,2026-06-09 18:36:44,user_013,office_staff,operations,file_00034,xlsx,low,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,8573,0,normal,,18,1,0,0,0,1,-0.37864146085314393,0,1,1,0,0,0,0,8573,1,0,0,0
evt_00012671,2026-06-10 06:22:59,user_013,office_staff,operations,file_00027,docx,high,view,office_staff_device_13_0,NZ,Auckland,web,0,none,0,1237,0,normal,,6,2,0,0,0,1,-0.39020088644631484,0,1,1,0,0,0,0,1237,1,0,0,0
evt_00012664,2026-06-10 08:09:14,user_013,office_staff,operations,file_00139,pptx,high,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,4032,0,normal,,8,2,0,0,0,0,-0.38579677050671385,0,1,0,0,1,0,0,4032,1,0,0,0
evt_00012648,2026-06-10 08:14:38,user_013,office_staff,operations,file_00083,csv,low,view,office_staff_device_13_1,NZ,Christchurch,mobile,0,none,0,4018,0,normal,,8,2,0,0,0,0,-0.38581883047921994,0,2,1,0,1,0,0,8050,2,0,0,0
evt_00012647,2026-06-10 08:15:07,user_013,office_staff,operations,file_00103,xlsx,low,permission_change,office_staff_device_13_0,NZ,Auckland,web,0,none,1,718,0,normal,,8,2,0,0,0,0,-0.3910186811413606,0,3,1,0,1,0,0,8768,3,0,0,1
evt_00012644,2026-06-10 08:28:52,user_013,office_staff,operations,file_00057,xlsx,low,view,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,5553,0,normal,,8,2,0,0,0,0,-0.38340011206516356,0,1,1,0,0,0,0,5553,1,0,0,1
evt_00012646,2026-06-10 08:53:43,user_013,office_staff,operations,file_00010,docx,medium,rename,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,1060,0,normal,,8,2,0,0,0,0,-0.3904797875272842,0,1,0,0,0,0,1,1060,1,0,0,0
evt_00012661,2026-06-10 09:27:57,user_013,office_staff,operations,file_00313,docx,low,view,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,8274,0,normal,,9,2,0,0,0,0,-0.3791125988373803,0,1,1,0,0,0,0,8274,1,0,0,0
evt_00012635,2026-06-10 09:39:52,user_013,office_staff,operations,file_00057,xlsx,low,view,office_staff_device_13_1,NZ,Auckland,desktop,0,none,0,6398,0,normal,,9,2,0,0,0,0,-0.38206863515319117,0,1,1,0,0,0,0,6398,1,0,0,0
evt_00012634,2026-06-10 09:56:10,user_013,office_staff,operations,file_00011,pdf,low,download,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,2897687,0,normal,,9,2,0,0,0,0,4.173771068207443,0,1,0,1,0,0,0,2897687,1,0,0,0
evt_00012628,2026-06-10 09:56:51,user_013,office_staff,operations,file_00035,csv,medium,edit,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,32656,0,normal,,9,2,0,0,0,0,-0.3406935810057699,0,2,0,1,1,0,0,2930343,2,0,0,0
evt_00012629,2026-06-10 10:05:09,user_013,office_staff,operations,file_00028,pdf,low,download,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,1890591,0,normal,,10,2,0,0,0,0,2.586877491710703,0,3,0,2,1,0,0,4820934,3,0,0,0
evt_00012631,2026-06-10 10:08:44,user_013,office_staff,operations,file_00040,csv,medium,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,9861,0,normal,,10,2,0,0,0,0,-0.3766119433825872,0,2,1,1,0,0,0,1900452,2,0,0,0
evt_00012637,2026-06-10 10:12:49,user_013,office_staff,operations,file_00035,csv,medium,edit,office_staff_device_13_0,NZ,Auckland,web,0,none,0,29212,0,normal,,10,2,0,0,0,0,-0.3461203342422586,0,3,1,1,1,0,0,1929664,3,0,0,0
evt_00012670,2026-06-10 10:37:41,user_013,office_staff,operations,file_00129,pptx,low,edit,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,42924,0,normal,,10,2,0,0,0,0,-0.32451416688490303,0,1,0,0,1,0,0,42924,1,0,0,0
evt_00012652,2026-06-10 10:42:50,user_013,office_staff,operations,file_00041,csv,high,edit,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,12674,0,normal,,10,2,0,0,0,0,-0.3721794646211927,0,2,0,0,2,0,0,55598,2,0,0,0
evt_00012653,2026-06-10 10:55:59,user_013,office_staff,operations,file_00065,xlsx,medium,edit,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,21764,0,normal,,10,2,0,0,0,0,-0.3578562396154779,0,1,0,0,1,0,0,21764,1,0,0,0
evt_00012627,2026-06-10 11:24:54,user_013,office_staff,operations,file_00253,docx,low,share,office_staff_device_13_0,NZ,Christchurch,web,0,internal,0,1736,0,normal,,11,2,0,0,0,0,-0.3894146059977063,0,1,0,0,0,0,0,1736,1,1,0,0
evt_00012654,2026-06-10 11:26:44,user_013,office_staff,operations,file_00040,csv,medium,share,office_staff_device_13_0,NZ,Auckland,desktop,0,internal,0,1987,0,normal,,11,2,0,0,0,0,-0.38901910220491925,0,2,0,0,0,0,0,3723,2,2,0,0
evt_00012649,2026-06-10 11:48:34,user_013,office_staff,operations,file_00002,docx,low,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,7575,0,normal,,11,2,0,0,0,0,-0.380214021750361,0,1,1,0,0,0,0,7575,1,2,0,0
evt_00012642,2026-06-10 11:49:18,user_013,office_staff,operations,file_00038,txt,low,view,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,5896,0,normal,,11,2,0,0,0,0,-0.3828596427387653,0,2,2,0,0,0,0,13471,2,2,0,0
evt_00012663,2026-06-10 12:25:26,user_013,office_staff,operations,file_00007,docx,low,download,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,511003,0,normal,,12,2,0,0,0,0,0.41304368101938527,0,1,0,1,0,0,0,511003,1,0,0,0
evt_00012660,2026-06-10 13:05:45,user_013,office_staff,operations,file_00480,txt,low,edit,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,8626,0,normal,,13,2,0,0,0,0,-0.3785579481000853,0,1,0,0,1,0,0,8626,1,0,0,0
evt_00012633,2026-06-10 13:18:25,user_013,office_staff,operations,file_00015,txt,low,edit,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,22450,0,normal,,13,2,0,0,0,0,-0.3567753009626814,0,1,0,0,1,0,0,22450,1,0,0,0
evt_00012650,2026-06-10 13:33:42,user_013,office_staff,operations,file_00111,docx,high,share,office_staff_device_13_1,NZ,Christchurch,web,1,public,0,1881,0,normal,,13,2,0,0,0,0,-0.3891861277110365,1,1,0,0,0,0,0,1881,1,1,1,0
evt_00012662,2026-06-10 13:38:12,user_013,office_staff,operations,file_00389,docx,low,edit,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,2920,0,normal,,13,2,0,0,0,0,-0.3875489626086231,0,2,0,0,1,0,0,4801,2,1,1,0
evt_00012636,2026-06-10 13:40:03,user_013,office_staff,operations,file_00101,pdf,low,rename,office_staff_device_13_1,NZ,Auckland,web,0,none,0,224,0,normal,,13,2,0,0,0,0,-0.39179708302835986,0,3,0,0,1,0,1,5025,3,1,1,0
evt_00012665,2026-06-10 13:44:24,user_013,office_staff,operations,file_00108,pdf,high,view,office_staff_device_13_1,NZ,Auckland,desktop,0,none,0,2266,0,normal,,13,2,0,0,0,0,-0.38857947846712004,0,3,1,0,1,0,1,5410,3,1,1,0
evt_00012645,2026-06-10 13:58:18,user_013,office_staff,operations,file_00004,xlsx,low,share,office_staff_device_13_1,NZ,Christchurch,web,0,internal,0,2363,0,normal,,13,2,0,0,0,0,-0.38842663437189956,0,1,0,0,0,0,0,2363,1,2,1,0
evt_00012658,2026-06-10 14:13:06,user_013,office_staff,operations,file_00073,pdf,low,download,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,640171,0,normal,,14,2,0,0,0,0,0.616575290209503,0,1,0,1,0,0,0,640171,1,1,0,0
evt_00012655,2026-06-10 14:14:10,user_013,office_staff,operations,file_00096,docx,low,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,10150,0,normal,,14,2,0,0,0,0,-0.3761565625215694,0,2,0,1,1,0,0,650321,2,1,0,0
evt_00012672,2026-06-10 14:28:23,user_013,office_staff,operations,file_00050,txt,low,view,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,6819,0,normal,,14,2,0,0,0,0,-0.3814052602656878,0,1,1,0,0,0,0,6819,1,0,0,0
evt_00012630,2026-06-10 14:28:45,user_013,office_staff,operations,file_00018,txt,low,view,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,2816,0,normal,,14,2,0,0,0,0,-0.3877128366900966,0,2,2,0,0,0,0,9635,2,0,0,0
evt_00012632,2026-06-10 14:30:05,user_013,office_staff,operations,file_00109,xlsx,medium,view,office_staff_device_13_0,NZ,Auckland,web,0,none,0,9868,0,normal,,14,2,0,0,0,0,-0.37660091339633417,0,3,3,0,0,0,0,19503,3,0,0,0
evt_00012656,2026-06-10 14:45:08,user_013,office_staff,operations,file_00089,pptx,low,view,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,9218,0,normal,,14,2,0,0,0,0,-0.3776251264055437,0,1,1,0,0,0,0,9218,1,0,0,0
evt_00012640,2026-06-10 14:46:05,user_013,office_staff,operations,file_00004,xlsx,low,view,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,9812,0,normal,,14,2,0,0,0,0,-0.3766891532863584,0,2,2,0,0,0,0,19030,2,0,0,0
evt_00012651,2026-06-10 14:56:05,user_013,office_staff,operations,file_00119,docx,medium,delete,office_staff_device_13_1,NZ,Auckland,web,0,none,0,1669,0,normal,,14,2,0,0,0,0,-0.389520178723271,0,2,1,0,0,1,0,11481,2,0,0,0
evt_00012638,2026-06-10 15:04:19,user_013,office_staff,operations,file_00056,docx,low,view,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,6124,0,normal,,15,2,0,0,0,0,-0.38250038032938105,0,2,1,0,0,1,0,7793,2,0,0,0
evt_00012659,2026-06-10 15:15:28,user_013,office_staff,operations,file_00048,csv,low,download,office_staff_device_13_1,NZ,Auckland,web,0,none,0,2254688,0,normal,,15,2,0,0,0,0,3.1605896209632602,0,1,0,1,0,0,0,2254688,1,0,0,0
evt_00012639,2026-06-10 15:17:08,user_013,office_staff,operations,file_00005,docx,medium,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,5463,0,normal,,15,2,0,0,0,0,-0.383541926174131,0,2,1,1,0,0,0,2260151,2,0,0,0
evt_00012668,2026-06-10 15:39:30,user_013,office_staff,operations,file_00070,txt,high,edit,office_staff_device_13_0,NZ,Auckland,web,0,none,0,25986,0,normal,,15,2,0,0,0,0,-0.3512035821925815,0,1,0,0,1,0,0,25986,1,0,0,0
evt_00012669,2026-06-10 15:52:15,user_013,office_staff,operations,file_00092,pdf,medium,download,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,2158024,0,normal,,15,2,0,0,0,0,3.0082749650829066,0,1,0,1,0,0,0,2158024,1,0,0,0
evt_00012666,2026-06-10 16:14:43,user_013,office_staff,operations,file_00109,xlsx,medium,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,9873,0,normal,,16,2,0,0,0,0,-0.37659303483472484,0,1,1,0,0,0,0,9873,1,0,0,0
evt_00012657,2026-06-10 16:14:55,user_013,office_staff,operations,file_00060,pdf,low,view,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,9520,0,normal,,16,2,0,0,0,0,-0.37714926128434173,0,2,2,0,0,0,0,19393,2,0,0,0
evt_00012643,2026-06-10 16:38:10,user_013,office_staff,operations,file_00385,docx,medium,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,43053,0,normal,,16,2,0,0,0,0,-0.324310899995383,0,1,0,0,1,0,0,43053,1,0,0,0
evt_00012667,2026-06-10 16:43:57,user_013,office_staff,operations,file_00003,pptx,high,download,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,33995,0,normal,,16,2,0,0,0,0,-0.3385837022067983,0,2,0,1,1,0,0,77048,2,0,0,0
evt_00012641,2026-06-10 18:56:07,user_013,office_staff,operations,file_00085,docx,high,view,office_staff_device_13_0,NZ,Auckland,web,0,none,0,7980,0,normal,,18,2,0,0,0,1,-0.3795758582600074,0,1,1,0,0,0,0,7980,1,0,0,0
evt_00013651,2026-06-11 06:06:29,user_013,office_staff,operations,file_00345,docx,medium,edit,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,18737,0,normal,,6,3,0,0,0,1,-0.36262592081375056,0,1,0,0,1,0,0,18737,1,0,0,0
evt_00013656,2026-06-11 08:10:06,user_013,office_staff,operations,file_00062,xlsx,low,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,6530,0,normal,,8,3,0,0,0,0,-0.38186064112670554,0,1,1,0,0,0,0,6530,1,0,0,0
evt_00013650,2026-06-11 08:34:37,user_013,office_staff,operations,file_00082,csv,medium,download,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,1100808,0,normal,,8,3,0,0,0,0,1.342406687014503,0,1,0,1,0,0,0,1100808,1,0,0,0
evt_00013663,2026-06-11 08:34:43,user_013,office_staff,operations,file_00041,csv,high,download,office_staff_device_13_1,NZ,Auckland,web,0,none,0,2346544,0,normal,,8,3,0,0,0,0,3.3053282520001073,0,2,0,2,0,0,0,3447352,2,0,0,0
evt_00013653,2026-06-11 09:39:40,user_013,office_staff,operations,file_00077,docx,high,view,office_staff_device_13_1,NZ,Christchurch,desktop,0,none,0,4004,0,normal,,9,3,0,0,0,0,-0.385840890451726,0,1,1,0,0,0,0,4004,1,0,0,0
evt_00013681,2026-06-11 09:50:24,user_013,office_staff,operations,file_00076,csv,medium,edit,office_staff_device_13_1,NZ,Auckland,web,0,none,0,17753,0,normal,,9,3,0,0,0,0,-0.36417642173846165,0,1,0,0,1,0,0,17753,1,0,0,0
evt_00013639,2026-06-11 09:50:34,user_013,office_staff,operations,file_00006,xlsx,medium,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,2407,0,normal,,9,3,0,0,0,0,-0.3883573030297377,0,2,1,0,1,0,0,20160,2,0,0,0
evt_00013670,2026-06-11 09:54:18,user_013,office_staff,operations,file_00337,docx,low,view,office_staff_device_13_0,NZ,Auckland,web,0,none,0,728,0,normal,,9,3,0,0,0,0,-0.391002924018142,0,3,2,0,1,0,0,20888,3,0,0,0
evt_00013647,2026-06-11 09:55:36,user_013,office_staff,operations,file_00229,pdf,low,share,office_staff_device_13_1,NZ,Auckland,web,0,internal,0,15,0,normal,,9,3,0,0,0,0,-0.39212640690362877,0,4,2,0,1,0,0,20903,4,1,0,0
evt_00013676,2026-06-11 10:14:24,user_013,office_staff,operations,file_00376,pptx,medium,view,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,7681,0,normal,,10,3,0,0,0,0,-0.38004699624424376,0,1,1,0,0,0,0,7681,1,1,0,0
evt_00013677,2026-06-11 10:18:02,user_013,office_staff,operations,file_00477,xlsx,low,edit,office_staff_device_13_1,NZ,Auckland,web,0,none,0,12946,0,normal,,10,3,0,0,0,0,-0.3717508708696466,0,2,1,0,1,0,0,20627,2,1,0,0
evt_00013669,2026-06-11 10:21:12,user_013,office_staff,operations,file_00082,csv,medium,edit,office_staff_device_13_0,NZ,Christchurch,desktop,0,none,0,34648,0,normal,,10,3,0,0,0,0,-0.3375547620606232,0,3,1,0,2,0,0,55275,3,1,0,0
evt_00013662,2026-06-11 10:21:31,user_013,office_staff,operations,file_00065,xlsx,medium,download,office_staff_device_13_0,NZ,Auckland,web,0,none,0,1798664,0,normal,,10,3,0,0,0,0,2.442026985099004,0,4,1,1,2,0,0,1853939,4,1,0,0
evt_00013631,2026-06-11 10:23:45,user_013,office_staff,operations,file_00120,docx,low,edit,office_staff_device_13_0,NZ,Auckland,web,0,none,0,34749,0,normal,,10,3,0,0,0,0,-0.3373956151161152,0,5,1,1,3,0,0,1888688,5,1,0,0
