event_id,timestamp,user_id,role,department,file_id,file_type,file_sensitivity,action,device_id,country,city,app,is_external_share,share_scope,permission_change,bytes,label,intent,scenario_id
evt_00016993,2026-06-15 20:27:38,user_025,manager,management,file_00378,xlsx,low,permission_change,manager_device_25_0,NZ,Christchurch,desktop,0,none,1,327,0,normal,
evt_00016883,2026-06-15 20:39:45,user_022,manager,management,file_00303,pdf,low,edit,manager_device_22_0,NZ,Auckland,desktop,0,none,0,31773,0,normal,
evt_00016805,2026-06-15 20:40:23,user_021,manager,management,file_00450,csv,low,edit,manager_device_21_1,NZ,Christchurch,web,0,none,0,12588,0,normal,
evt_00016846,2026-06-15 20:42:57,user_022,manager,management,file_00189,pdf,medium,view,manager_device_22_2,NZ,Auckland,web,0,none,0,8600,0,normal,
evt_00016885,2026-06-15 20:46:53,user_022,manager,management,file_00100,docx,high,download,manager_device_22_0,NZ,Auckland,desktop,0,none,0,2197638,0,normal,
evt_00016905,2026-06-15 20:54:00,user_023,manager,management,file_00149,xlsx,medium,view,manager_device_23_2,AU,Sydney,web,0,none,0,823,0,normal,
evt_00016989,2026-06-15 20:58:13,user_025,manager,management,file_00180,pdf,low,share,manager_device_25_1,NZ,Christchurch,web,1,public,0,1169,0,normal,
evt_00018149,2026-06-16 05:07:33,user_029,it_admin,it,file_00445,pdf,high,view,it_admin_device_29_2,AU,Sydney,desktop,0,none,0,8197,0,normal,
evt_00018161,2026-06-16 05:13:11,user_029,it_admin,it,file_00368,txt,low,view,it_admin_device_29_0,NZ,Wellington,web,0,none,0,9924,0,normal,
evt_00018176,2026-06-16 05:46:29,user_030,it_admin,it,file_00052,txt,low,download,it_admin_device_30_1,NZ,Auckland,web,0,none,0,472978,0,normal,
evt_00018157,2026-06-16 05:59:22,user_029,it_admin,it,file_00359,txt,medium,permission_change,it_admin_device_29_2,NZ,Wellington,web,0,none,1,899,0,normal,
evt_00017156,2026-06-16 06:00:14,user_001,office_staff,operations,file_00097,pptx,medium,share,office_staff_device_1_0,NZ,Auckland,web,0,internal,0,2609,0,normal,
evt_00017877,2026-06-16 06:01:19,user_020,office_staff,operations,file_00015,txt,low,edit,office_staff_device_20_1,NZ,Wellington,web,0,none,0,32616,0,normal,
evt_00017546,2026-06-16 06:02:36,user_011,office_staff,operations,file_00410,docx,low,edit,office_staff_device_11_1,NZ,Auckland,desktop,0,none,0,20629,0,normal,
evt_00017666,2026-06-16 06:03:58,user_014,office_staff,operations,file_00065,xlsx,medium,download,office_staff_device_14_1,NZ,Christchurch,web,0,none,0,2034580,0,normal,
evt_00017893,2026-06-16 06:04:06,user_020,office_staff,operations,file_00090,docx,medium,view,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,2787,0,normal,
evt_00018060,2026-06-16 06:04:11,user_025,manager,management,file_00143,docx,low,share,manager_device_25_0,AU,Sydney,web,0,internal,0,1698,0,normal,
evt_00017245,2026-06-16 06:07:01,user_004,office_staff,operations,file_00031,csv,low,view,office_staff_device_4_1,NZ,Auckland,web,0,none,0,3560,0,normal,
evt_00017616,2026-06-16 06:07:26,user_013,office_staff,operations,file_00032,pdf,low,view,office_staff_device_13_1,NZ,Auckland,web,0,none,0,1671,0,normal,
evt_00017639,2026-06-16 06:09:26,user_014,office_staff,operations,file_00097,pptx,medium,download,office_staff_device_14_0,NZ,Christchurch,web,0,none,0,258039,0,normal,
evt_00017287,2026-06-16 06:10:04,user_005,office_staff,operations,file_00096,docx,low,download,office_staff_device_5_0,NZ,Christchurch,web,0,none,0,127793,0,normal,
evt_00018053,2026-06-16 06:10:10,user_025,manager,management,file_00193,csv,low,share,manager_device_25_0,NZ,Auckland,web,0,internal,0,1545,0,normal,
evt_00017149,2026-06-16 06:11:40,user_001,office_staff,operations,file_00028,pdf,low,edit,office_staff_device_1_0,AU,Sydney,desktop,0,none,0,46254,0,normal,
evt_00017910,2026-06-16 06:11:50,user_021,manager,management,file_00141,docx,low,share,manager_device_21_2,NZ,Auckland,web,0,internal,0,369,0,normal,
evt_00018032,2026-06-16 06:12:57,user_025,manager,management,file_00210,xlsx,low,view,manager_device_25_0,NZ,Auckland,web,0,none,0,1814,0,normal,
evt_00017638,2026-06-16 06:13:31,user_014,office_staff,operations,file_00352,xlsx,low,edit,office_staff_device_14_1,NZ,Christchurch,desktop,0,none,0,30518,0,normal,
evt_00017282,2026-06-16 06:14:31,user_004,office_staff,operations,file_00434,csv,low,delete,office_staff_device_4_0,NZ,Christchurch,web,0,none,0,543,0,normal,
evt_00017178,2026-06-16 06:17:42,user_001,office_staff,operations,file_00018,txt,low,view,office_staff_device_1_0,NZ,Auckland,web,0,none,0,8629,0,normal,
evt_00017846,2026-06-16 06:18:51,user_019,office_staff,operations,file_00059,docx,high,edit,office_staff_device_19_0,NZ,Auckland,desktop,0,none,0,28725,0,normal,
evt_00017425,2026-06-16 06:19:07,user_008,office_staff,operations,file_00077,docx,high,view,office_staff_device_8_0,NZ,Auckland,web,0,none,0,4644,0,normal,
evt_00017402,2026-06-16 06:22:34,user_007,office_staff,operations,file_00066,pdf,medium,view,office_staff_device_7_0,NZ,Auckland,web,0,none,0,2262,0,normal,
evt_00017255,2026-06-16 06:23:23,user_004,office_staff,operations,file_00010,docx,medium,view,office_staff_device_4_0,NZ,Auckland,desktop,0,none,0,7538,0,normal,
evt_00017319,2026-06-16 06:23:32,user_006,office_staff,operations,file_00392,pptx,low,view,office_staff_device_6_0,AU,Sydney,desktop,0,none,0,9154,0,normal,
evt_00017937,2026-06-16 06:23:42,user_022,manager,management,file_00261,xlsx,medium,view,manager_device_22_1,NZ,Auckland,web,0,none,0,5557,0,normal,
evt_00017291,2026-06-16 06:24:46,user_005,office_staff,operations,file_00018,txt,low,view,office_staff_device_5_0,NZ,Christchurch,web,0,none,0,2030,0,normal,
evt_00017464,2026-06-16 06:26:16,user_009,office_staff,operations,file_00111,docx,high,view,office_staff_device_9_1,NZ,Christchurch,desktop,0,none,0,5626,0,normal,
evt_00017706,2026-06-16 06:26:35,user_015,office_staff,operations,file_00055,docx,medium,view,office_staff_device_15_0,NZ,Wellington,web,0,none,0,1280,0,normal,
evt_00017517,2026-06-16 06:27:52,user_010,office_staff,operations,file_00088,xlsx,high,download,office_staff_device_10_1,NZ,Christchurch,desktop,0,none,0,72016,0,normal,
evt_00017737,2026-06-16 06:28:15,user_016,office_staff,operations,file_00065,xlsx,medium,view,office_staff_device_16_0,NZ,Auckland,desktop,0,none,0,7292,0,normal,
evt_00017551,2026-06-16 06:29:25,user_011,office_staff,operations,file_00068,pdf,low,edit,office_staff_device_11_0,AU,Sydney,mobile,0,none,0,23350,0,normal,
evt_00017594,2026-06-16 06:32:18,user_013,office_staff,operations,file_00038,txt,low,view,office_staff_device_13_0,NZ,Auckland,web,0,none,0,7831,0,normal,
evt_00017515,2026-06-16 06:33:14,user_010,office_staff,operations,file_00112,txt,low,view,office_staff_device_10_0,NZ,Wellington,web,0,none,0,3982,0,normal,
evt_00017626,2026-06-16 06:33:24,user_013,office_staff,operations,file_00059,docx,high,edit,office_staff_device_13_1,NZ,Auckland,web,0,none,0,11330,0,normal,
evt_00017371,2026-06-16 06:33:39,user_007,office_staff,operations,file_00046,csv,high,edit,office_staff_device_7_0,NZ,Auckland,web,0,none,0,26867,0,normal,
evt_00018014,2026-06-16 06:36:26,user_024,manager,management,file_00204,csv,low,view,manager_device_24_1,NZ,Wellington,web,0,none,0,2675,0,normal,
evt_00017176,2026-06-16 06:39:53,user_001,office_staff,operations,file_00088,xlsx,high,view,office_staff_device_1_1,NZ,Auckland,web,0,none,0,9408,0,normal,
evt_00017510,2026-06-16 06:40:38,user_010,office_staff,operations,file_00085,docx,high,edit,office_staff_device_10_1,NZ,Christchurch,web,0,none,0,8428,0,normal,
evt_00017199,2026-06-16 06:43:39,user_002,office_staff,operations,file_00022,pdf,low,view,office_staff_device_2_0,NZ,Auckland,mobile,0,none,0,4346,0,normal,
evt_00017196,2026-06-16 06:44:09,user_002,office_staff,operations,file_00050,txt,low,view,office_staff_device_2_1,NZ,Auckland,web,0,none,0,4784,0,normal,
evt_00017381,2026-06-16 06:44:34,user_007,office_staff,operations,file_00080,pptx,low,view,office_staff_device_7_1,AU,Sydney,desktop,0,none,0,1158,0,normal,
evt_00017683,2026-06-16 06:46:16,user_014,office_staff,operations,file_00082,csv,medium,edit,office_staff_device_14_0,NZ,Wellington,web,0,none,0,11999,0,normal,
evt_00017513,2026-06-16 06:49:19,user_010,office_staff,operations,file_00067,docx,low,view,office_staff_device_10_0,NZ,Wellington,web,0,none,0,7739,0,normal,
evt_00017179,2026-06-16 06:50:35,user_001,office_staff,operations,file_00206,docx,high,view,office_staff_device_1_1,NZ,Auckland,mobile,0,none,0,2330,0,normal,
evt_00017405,2026-06-16 06:51:57,user_008,office_staff,operations,file_00082,csv,medium,edit,office_staff_device_8_1,NZ,Auckland,web,0,none,0,23769,0,normal,
evt_00017590,2026-06-16 06:52:30,user_013,office_staff,operations,file_00090,docx,medium,view,office_staff_device_13_1,NZ,Auckland,desktop,0,none,0,955,0,normal,
evt_00017753,2026-06-16 06:52:35,user_016,office_staff,operations,file_00070,txt,high,permission_change,office_staff_device_16_1,NZ,Auckland,desktop,0,none,1,923,0,normal,
evt_00017548,2026-06-16 06:54:20,user_011,office_staff,operations,file_00138,xlsx,low,view,office_staff_device_11_1,NZ,Auckland,desktop,0,none,0,557,0,normal,
evt_00017685,2026-06-16 06:55:59,user_014,office_staff,operations,file_00115,pptx,high,edit,office_staff_device_14_0,NZ,Wellington,desktop,0,none,0,8294,0,normal,
evt_00017691,2026-06-16 06:56:18,user_015,office_staff,operations,file_00033,pdf,low,view,office_staff_device_15_0,NZ,Wellington,web,0,none,0,6921,0,normal,
evt_00018002,2026-06-16 06:56:29,user_024,manager,management,file_00169,docx,medium,edit,manager_device_24_0,NZ,Wellington,mobile,0,none,0,25212,0,normal,
evt_00018152,2026-06-16 07:08:58,user_029,it_admin,it,file_00410,docx,low,permission_change,it_admin_device_29_1,AU,Sydney,web,0,none,1,11,0,normal,
evt_00018125,2026-06-16 07:19:10,user_028,contractor,external,file_00295,docx,medium,download,contractor_device_28_1,AU,Sydney,web,0,none,0,1664508,0,normal,
evt_00018095,2026-06-16 07:20:50,user_027,contractor,external,file_00064,pptx,low,edit,contractor_device_27_0,NZ,Auckland,web,0,none,0,47673,0,normal,
evt_00018166,2026-06-16 07:47:33,user_029,it_admin,it,file_00446,xlsx,medium,edit,it_admin_device_29_1,AU,Sydney,web,0,none,0,18050,0,normal,
evt_00018129,2026-06-16 07:52:40,user_028,contractor,external,file_00287,txt,low,edit,contractor_device_28_1,NZ,Christchurch,web,0,none,0,40964,0,normal,
evt_00017303,2026-06-16 08:00:05,user_005,office_staff,operations,file_00030,txt,low,download,office_staff_device_5_0,NZ,Auckland,web,0,none,0,1821423,0,normal,
evt_00017386,2026-06-16 08:00:15,user_007,office_staff,operations,file_00353,docx,low,edit,office_staff_device_7_1,AU,Sydney,web,0,none,0,7470,0,normal,
evt_00017676,2026-06-16 08:01:07,user_014,office_staff,operations,file_00057,xlsx,low,view,office_staff_device_14_0,NZ,Christchurch,web,0,none,0,4153,0,normal,
evt_00017939,2026-06-16 08:01:15,user_022,manager,management,file_00139,pptx,high,share,manager_device_22_0,NZ,Auckland,desktop,0,internal,0,194,0,normal,
evt_00017623,2026-06-16 08:02:01,user_013,office_staff,operations,file_00088,xlsx,high,download,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,708030,0,normal,
evt_00017407,2026-06-16 08:02:54,user_008,office_staff,operations,file_00053,csv,medium,edit,office_staff_device_8_1,NZ,Auckland,web,0,none,0,43764,0,normal,
evt_00017611,2026-06-16 08:02:59,user_013,office_staff,operations,file_00372,xlsx,medium,view,office_staff_device_13_0,NZ,Christchurch,web,0,none,0,6312,0,normal,
evt_00017463,2026-06-16 08:03:03,user_009,office_staff,operations,file_00002,docx,low,view,office_staff_device_9_0,NZ,Christchurch,web,0,none,0,5494,0,normal,
evt_00017571,2026-06-16 08:03:11,user_012,office_staff,operations,file_00003,pptx,high,download,office_staff_device_12_1,NZ,Christchurch,desktop,0,none,0,1267568,0,normal,
evt_00017299,2026-06-16 08:03:36,user_005,office_staff,operations,file_00332,pptx,medium,edit,office_staff_device_5_0,NZ,Auckland,web,0,none,0,32575,0,normal,
evt_00017957,2026-06-16 08:03:49,user_022,manager,management,file_00210,xlsx,low,permission_change,manager_device_22_0,AU,Sydney,web,0,none,1,61,0,normal,
evt_00017574,2026-06-16 08:03:53,user_012,office_staff,operations,file_00028,pdf,low,view,office_staff_device_12_0,NZ,Christchurch,web,0,none,0,3111,0,normal,
evt_00017326,2026-06-16 08:05:14,user_006,office_staff,operations,file_00039,docx,low,permission_change,office_staff_device_6_0,AU,Sydney,desktop,0,none,1,966,0,normal,
evt_00017237,2026-06-16 08:05:47,user_003,office_staff,operations,file_00072,csv,high,view,office_staff_device_3_0,NZ,Wellington,web,0,none,0,9355,0,normal,
evt_00017572,2026-06-16 08:07:16,user_012,office_staff,operations,file_00009,pptx,low,view,office_staff_device_12_1,NZ,Christchurch,web,0,none,0,8184,0,normal,
evt_00017181,2026-06-16 08:07:39,user_001,office_staff,operations,file_00243,pdf,low,view,office_staff_device_1_0,NZ,Auckland,web,0,none,0,3092,0,normal,
evt_00018186,2026-06-16 08:08:32,user_030,it_admin,it,file_00443,xlsx,low,permission_change,it_admin_device_30_2,NZ,Christchurch,web,0,none,1,125,0,normal,
evt_00017221,2026-06-16 08:08:43,user_002,office_staff,operations,file_00050,txt,low,edit,office_staff_device_2_0,NZ,Christchurch,web,0,none,0,33000,0,normal,
evt_00017690,2026-06-16 08:08:54,user_015,office_staff,operations,file_00055,docx,medium,download,office_staff_device_15_0,NZ,Wellington,web,0,none,0,1346659,0,normal,
evt_00017195,2026-06-16 08:09:52,user_002,office_staff,operations,file_00059,docx,high,view,office_staff_device_2_1,NZ,Christchurch,desktop,0,none,0,4837,0,normal,
evt_00017370,2026-06-16 08:10:54,user_007,office_staff,operations,file_00119,docx,medium,edit,office_staff_device_7_0,NZ,Auckland,desktop,0,none,0,8683,0,normal,
evt_00017229,2026-06-16 08:10:58,user_003,office_staff,operations,file_00006,xlsx,medium,view,office_staff_device_3_0,NZ,Auckland,web,0,none,0,8337,0,normal,
evt_00017508,2026-06-16 08:11:18,user_010,office_staff,operations,file_00063,txt,low,edit,office_staff_device_10_0,NZ,Wellington,web,0,none,0,15846,0,normal,
evt_00017752,2026-06-16 08:12:01,user_016,office_staff,operations,file_00113,pptx,low,view,office_staff_device_16_1,NZ,Christchurch,web,0,none,0,3851,0,normal,
evt_00017658,2026-06-16 08:12:13,user_014,office_staff,operations,file_00043,pdf,medium,view,office_staff_device_14_1,NZ,Christchurch,mobile,0,none,0,9481,0,normal,
evt_00017648,2026-06-16 08:12:21,user_014,office_staff,operations,file_00441,docx,low,edit,office_staff_device_14_0,NZ,Christchurch,web,0,none,0,49341,0,normal,
evt_00017646,2026-06-16 08:14:25,user_014,office_staff,operations,file_00223,pptx,high,edit,office_staff_device_14_0,NZ,Christchurch,desktop,0,none,0,18642,0,normal,
evt_00017854,2026-06-16 08:15:03,user_020,office_staff,operations,file_00001,xlsx,low,edit,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,6177,0,normal,
evt_00017615,2026-06-16 08:15:49,user_013,office_staff,operations,file_00044,csv,high,download,office_staff_device_13_1,NZ,Christchurch,web,0,none,0,1226025,0,normal,
evt_00017650,2026-06-16 08:15:55,user_014,office_staff,operations,file_00072,csv,high,view,office_staff_device_14_1,NZ,Wellington,web,0,none,0,5175,0,normal,
evt_00017634,2026-06-16 08:15:55,user_014,office_staff,operations,file_00023,docx,low,edit,office_staff_device_14_0,NZ,Wellington,web,0,none,0,25641,0,normal,
evt_00018054,2026-06-16 08:16:09,user_025,manager,management,file_00198,txt,medium,delete,manager_device_25_0,NZ,Auckland,mobile,0,none,0,1288,0,normal,
evt_00017756,2026-06-16 08:16:39,user_016,office_staff,operations,file_00056,docx,low,view,office_staff_device_16_0,NZ,Auckland,web,0,none,0,1241,0,normal,
evt_00017984,2026-06-16 08:16:41,user_023,manager,management,file_00219,docx,medium,download,manager_device_23_1,NZ,Christchurch,web,0,none,0,1439318,0,normal,
evt_00017873,2026-06-16 08:17:04,user_020,office_staff,operations,file_00056,docx,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,5428,0,normal,
evt_00017148,2026-06-16 08:17:28,user_001,office_staff,operations,file_00053,csv,medium,view,office_staff_device_1_1,NZ,Auckland,web,0,none,0,2210,0,normal,
evt_00017749,2026-06-16 08:18:08,user_016,office_staff,operations,file_00029,xlsx,medium,view,office_staff_device_16_0,NZ,Auckland,web,0,none,0,6604,0,normal,
evt_00017155,2026-06-16 08:19:00,user_001,office_staff,operations,file_00118,txt,low,view,office_staff_device_1_1,AU,Sydney,web,0,none,0,1672,0,normal,
evt_00017785,2026-06-16 08:19:14,user_017,office_staff,operations,file_00021,xlsx,low,edit,office_staff_device_17_0,AU,Sydney,web,0,none,0,32045,0,normal,
evt_00017509,2026-06-16 08:19:27,user_010,office_staff,operations,file_00214,xlsx,low,view,office_staff_device_10_1,NZ,Wellington,web,0,none,0,7455,0,normal,
evt_00017289,2026-06-16 08:19:47,user_005,office_staff,operations,file_00112,txt,low,view,office_staff_device_5_1,NZ,Auckland,web,0,none,0,967,0,normal,
evt_00017876,2026-06-16 08:22:50,user_020,office_staff,operations,file_00072,csv,high,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,8152,0,normal,
evt_00017970,2026-06-16 08:22:52,user_023,manager,management,file_00175,docx,low,rename,manager_device_23_0,NZ,Christchurch,desktop,0,none,0,1605,0,normal,
evt_00017472,2026-06-16 08:24:17,user_009,office_staff,operations,file_00223,pptx,high,edit,office_staff_device_9_1,NZ,Christchurch,desktop,0,none,0,9734,0,normal,
evt_00017487,2026-06-16 08:25:05,user_009,office_staff,operations,file_00039,docx,low,view,office_staff_device_9_1,NZ,Christchurch,web,0,none,0,7188,0,normal,
evt_00017346,2026-06-16 08:25:13,user_006,office_staff,operations,file_00010,docx,medium,share,office_staff_device_6_1,AU,Sydney,web,0,internal,0,1698,0,normal,
evt_00017789,2026-06-16 08:25:16,user_017,office_staff,operations,file_00104,pdf,low,edit,office_staff_device_17_0,NZ,Wellington,mobile,0,none,0,44215,0,normal,
evt_00017168,2026-06-16 08:25:25,user_001,office_staff,operations,file_00283,pdf,low,share,office_staff_device_1_1,AU,Sydney,web,1,public,0,239,0,normal,
evt_00017836,2026-06-16 08:25:26,user_019,office_staff,operations,file_00079,docx,high,share,office_staff_device_19_1,AU,Sydney,web,0,internal,0,2102,0,normal,
evt_00017417,2026-06-16 08:25:42,user_008,office_staff,operations,file_00036,txt,low,edit,office_staff_device_8_1,NZ,Auckland,web,0,none,0,26371,0,normal,
evt_00017523,2026-06-16 08:26:12,user_010,office_staff,operations,file_00089,pptx,low,download,office_staff_device_10_1,NZ,Wellington,mobile,0,none,0,2094003,0,normal,
evt_00017895,2026-06-16 08:26:27,user_020,office_staff,operations,file_00078,pptx,low,view,office_staff_device_20_0,NZ,Wellington,desktop,0,none,0,2994,0,normal,
evt_00017780,2026-06-16 08:27:11,user_017,office_staff,operations,file_00038,txt,low,share,office_staff_device_17_1,AU,Sydney,desktop,0,internal,0,489,0,normal,
evt_00017522,2026-06-16 08:28:17,user_010,office_staff,operations,file_00079,docx,high,edit,office_staff_device_10_1,NZ,Christchurch,web,0,none,0,13669,0,normal,
evt_00017337,2026-06-16 08:29:02,user_006,office_staff,operations,file_00106,xlsx,low,edit,office_staff_device_6_0,NZ,Auckland,web,0,none,0,23053,0,normal,
evt_00017231,2026-06-16 08:29:40,user_003,office_staff,operations,file_00027,docx,high,edit,office_staff_device_3_0,NZ,Auckland,desktop,0,none,0,41826,0,normal,
evt_00017318,2026-06-16 08:29:42,user_006,office_staff,operations,file_00108,pdf,high,view,office_staff_device_6_0,NZ,Auckland,web,0,none,0,1415,0,normal,
evt_00017550,2026-06-16 08:30:02,user_011,office_staff,operations,file_00430,docx,low,view,office_staff_device_11_0,NZ,Auckland,desktop,0,none,0,9580,0,normal,
evt_00017587,2026-06-16 08:31:21,user_012,office_staff,operations,file_00101,pdf,low,view,office_staff_device_12_0,AU,Sydney,web,0,none,0,1221,0,normal,
evt_00017949,2026-06-16 08:33:30,user_022,manager,management,file_00152,docx,medium,share,manager_device_22_1,NZ,Wellington,web,0,internal,0,1361,0,normal,
evt_00017880,2026-06-16 08:35:56,user_020,office_staff,operations,file_00055,docx,medium,view,office_staff_device_20_1,NZ,Wellington,web,0,none,0,5520,0,normal,
evt_00017357,2026-06-16 08:35:57,user_007,office_staff,operations,file_00018,txt,low,edit,office_staff_device_7_0,AU,Sydney,web,0,none,0,13924,0,normal,
evt_00017765,2026-06-16 08:36:12,user_017,office_staff,operations,file_00109,xlsx,medium,view,office_staff_device_17_0,AU,Sydney,web,0,none,0,3856,0,normal,
evt_00018022,2026-06-16 08:37:10,user_024,manager,management,file_00235,pdf,low,view,manager_device_24_0,NZ,Wellington,desktop,0,none,0,5680,0,normal,
evt_00017233,2026-06-16 08:37:19,user_003,office_staff,operations,file_00048,csv,low,view,office_staff_device_3_0,NZ,Auckland,web,0,none,0,6956,0,normal,
evt_00018038,2026-06-16 08:37:30,user_025,manager,management,file_00240,pdf,high,permission_change,manager_device_25_2,NZ,Christchurch,desktop,0,none,1,795,0,normal,
evt_00017519,2026-06-16 08:38:27,user_010,office_staff,operations,file_00075,docx,high,edit,office_staff_device_10_0,NZ,Wellington,web,0,none,0,28668,0,normal,
evt_00017353,2026-06-16 08:39:13,user_007,office_staff,operations,file_00040,csv,medium,view,office_staff_device_7_1,NZ,Auckland,web,0,none,0,7803,0,normal,
evt_00017366,2026-06-16 08:39:21,user_007,office_staff,operations,file_00061,docx,low,delete,office_staff_device_7_1,AU,Sydney,web,0,none,0,1037,0,normal,
evt_00018159,2026-06-16 08:40:00,user_029,it_admin,it,file_00379,pptx,high,rename,it_admin_device_29_2,AU,Sydney,web,0,none,0,465,0,normal,
evt_00017885,2026-06-16 08:40:21,user_020,office_staff,operations,file_00074,txt,high,share,office_staff_device_20_1,NZ,Wellington,desktop,1,external,0,524,0,normal,
evt_00018170,2026-06-16 08:41:30,user_029,it_admin,it,file_00375,pdf,low,permission_change,it_admin_device_29_2,AU,Sydney,desktop,0,none,1,440,0,normal,
evt_00017856,2026-06-16 08:41:50,user_020,office_staff,operations,file_00073,pdf,low,view,office_staff_device_20_0,NZ,Wellington,web,0,none,0,1784,0,normal,
evt_00017554,2026-06-16 08:42:00,user_011,office_staff,operations,file_00390,pptx,low,download,office_staff_device_11_1,AU,Sydney,web,0,none,0,197861,0,normal,
evt_00017497,2026-06-16 08:43:02,user_010,office_staff,operations,file_00059,docx,high,view,office_staff_device_10_1,NZ,Christchurch,desktop,0,none,0,1646,0,normal,
evt_00017783,2026-06-16 08:43:17,user_017,office_staff,operations,file_00024,docx,low,view,office_staff_device_17_0,NZ,Wellington,web,0,none,0,8894,0,normal,
evt_00017354,2026-06-16 08:43:30,user_007,office_staff,operations,file_00039,docx,low,share,office_staff_device_7_1,NZ,Auckland,desktop,0,internal,0,2588,0,normal,
evt_00017727,2026-06-16 08:43:35,user_016,office_staff,operations,file_00095,txt,high,edit,office_staff_device_16_0,NZ,Auckland,web,0,none,0,17674,0,normal,
evt_00017832,2026-06-16 08:43:37,user_019,office_staff,operations,file_00060,pdf,low,delete,office_staff_device_19_1,NZ,Auckland,mobile,0,none,0,294,0,normal,
evt_00017331,2026-06-16 08:43:39,user_006,office_staff,operations,file_00032,pdf,low,download,office_staff_device_6_0,NZ,Auckland,desktop,0,none,0,2960827,0,normal,
evt_00017835,2026-06-16 08:44:24,user_019,office_staff,operations,file_00061,docx,low,view,office_staff_device_19_1,NZ,Auckland,desktop,0,none,0,550,0,normal,
evt_00017592,2026-06-16 08:44:26,user_013,office_staff,operations,file_00115,pptx,high,edit,office_staff_device_13_0,NZ,Auckland,desktop,0,none,0,22782,0,normal,
evt_00017306,2026-06-16 08:44:37,user_005,office_staff,operations,file_00103,xlsx,low,edit,office_staff_device_5_0,NZ,Christchurch,web,0,none,0,25146,0,normal,
evt_00017501,2026-06-16 08:44:58,user_010,office_staff,operations,file_00062,xlsx,low,share,office_staff_device_10_1,NZ,Christchurch,desktop,0,internal,0,2309,0,normal,
evt_00017394,2026-06-16 08:45:52,user_007,office_staff,operations,file_00002,docx,low,edit,office_staff_device_7_0,AU,Sydney,web,0,none,0,3052,0,normal,
evt_00017448,2026-06-16 08:46:49,user_008,office_staff,operations,file_00037,pptx,medium,share,office_staff_device_8_1,NZ,Wellington,web,0,internal,0,1699,0,normal,
evt_00017309,2026-06-16 08:47:45,user_006,office_staff,operations,file_00256,pdf,low,view,office_staff_device_6_1,AU,Sydney,web,0,none,0,4597,0,normal,
evt_00017343,2026-06-16 08:47:56,user_006,office_staff,operations,file_00064,pptx,low,edit,office_staff_device_6_1,NZ,Auckland,desktop,0,none,0,49801,0,normal,
evt_00017903,2026-06-16 08:48:04,user_021,manager,management,file_00171,xlsx,high,share,manager_device_21_2,NZ,Auckland,web,0,internal,0,2690,0,normal,
evt_00017320,2026-06-16 08:48:13,user_006,office_staff,operations,file_00258,csv,medium,view,office_staff_device_6_1,AU,Sydney,web,0,none,0,2215,0,normal,
evt_00017978,2026-06-16 08:48:31,user_023,manager,management,file_00196,xlsx,medium,download,manager_device_23_0,NZ,Wellington,mobile,0,none,0,59517,0,normal,
evt_00018150,2026-06-16 08:48:58,user_029,it_admin,it,file_00434,csv,low,permission_change,it_admin_device_29_1,NZ,Wellington,web,0,none,1,37,0,normal,
evt_00018015,2026-06-16 08:49:28,user_024,manager,management,file_00199,txt,low,download,manager_device_24_2,NZ,Christchurch,desktop,0,none,0,367176,0,normal,
evt_00017236,2026-06-16 08:49:32,user_003,office_staff,operations,file_00090,docx,medium,edit,office_staff_device_3_1,NZ,Auckland,web,0,none,0,6144,0,normal,
evt_00017432,2026-06-16 08:50:00,user_008,office_staff,operations,file_00057,xlsx,low,view,office_staff_device_8_0,NZ,Auckland,desktop,0,none,0,5231,0,normal,
evt_00017180,2026-06-16 08:50:48,user_001,office_staff,operations,file_00042,txt,medium,edit,office_staff_device_1_0,AU,Sydney,web,0,none,0,18516,0,normal,
evt_00017418,2026-06-16 08:50:49,user_008,office_staff,operations,file_00025,docx,low,view,office_staff_device_8_1,NZ,Wellington,web,0,none,0,4966,0,normal,
evt_00018009,2026-06-16 08:51:12,user_024,manager,management,file_00337,docx,low,share,manager_device_24_1,NZ,Wellington,web,0,internal,0,792,0,normal,
evt_00017492,2026-06-16 08:51:52,user_009,office_staff,operations,file_00102,pptx,low,view,office_staff_device_9_0,NZ,Auckland,desktop,0,none,0,1627,0,normal,
evt_00018178,2026-06-16 08:52:06,user_030,it_admin,it,file_00451,csv,low,permission_change,it_admin_device_30_2,NZ,Christchurch,desktop,0,none,1,647,0,normal,
evt_00017768,2026-06-16 08:52:48,user_017,office_staff,operations,file_00062,xlsx,low,download,office_staff_device_17_0,AU,Sydney,web,0,none,0,1786523,0,normal,
evt_00018143,2026-06-16 08:54:06,user_029,it_admin,it,file_00417,docx,medium,download,it_admin_device_29_0,AU,Sydney,desktop,0,none,0,2702007,0,normal,
evt_00017447,2026-06-16 08:54:09,user_008,office_staff,operations,file_00015,txt,low,share,office_staff_device_8_1,NZ,Auckland,web,0,internal,0,961,0,normal,
evt_00017414,2026-06-16 08:54:11,user_008,office_staff,operations,file_00047,docx,low,edit,office_staff_device_8_0,NZ,Auckland,web,0,none,0,19668,0,normal,
